Time.[DayKey],Time.[Day],Time.[WeekKey],Time.[Week]
8/8/2027 12:00:00 AM,08-Aug-27,8/8/2027 12:00:00 AM,Aug WK02 2027
8/9/2027 12:00:00 AM,09-Aug-27,8/8/2027 12:00:00 AM,Aug WK02 2027
8/10/2027 12:00:00 AM,10-Aug-27,8/8/2027 12:00:00 AM,Aug WK02 2027
8/11/2027 12:00:00 AM,11-Aug-27,8/8/2027 12:00:00 AM,Aug WK02 2027
8/12/2027 12:00:00 AM,12-Aug-27,8/8/2027 12:00:00 AM,Aug WK02 2027
8/13/2027 12:00:00 AM,13-Aug-27,8/8/2027 12:00:00 AM,Aug WK02 2027
8/14/2027 12:00:00 AM,14-Aug-27,8/8/2027 12:00:00 AM,Aug WK02 2027
8/15/2027 12:00:00 AM,15-Aug-27,8/15/2027 12:00:00 AM,Aug WK03 2027
8/16/2027 12:00:00 AM,16-Aug-27,8/15/2027 12:00:00 AM,Aug WK03 2027
8/17/2027 12:00:00 AM,17-Aug-27,8/15/2027 12:00:00 AM,Aug WK03 2027
8/18/2027 12:00:00 AM,18-Aug-27,8/15/2027 12:00:00 AM,Aug WK03 2027
8/19/2027 12:00:00 AM,19-Aug-27,8/15/2027 12:00:00 AM,Aug WK03 2027
8/20/2027 12:00:00 AM,20-Aug-27,8/15/2027 12:00:00 AM,Aug WK03 2027
8/21/2027 12:00:00 AM,21-Aug-27,8/15/2027 12:00:00 AM,Aug WK03 2027
8/22/2027 12:00:00 AM,22-Aug-27,8/22/2027 12:00:00 AM,Aug WK04 2027
8/23/2027 12:00:00 AM,23-Aug-27,8/22/2027 12:00:00 AM,Aug WK04 2027
8/24/2027 12:00:00 AM,24-Aug-27,8/22/2027 12:00:00 AM,Aug WK04 2027
8/25/2027 12:00:00 AM,25-Aug-27,8/22/2027 12:00:00 AM,Aug WK04 2027
8/26/2027 12:00:00 AM,26-Aug-27,8/22/2027 12:00:00 AM,Aug WK04 2027
8/27/2027 12:00:00 AM,27-Aug-27,8/22/2027 12:00:00 AM,Aug WK04 2027
8/28/2027 12:00:00 AM,28-Aug-27,8/22/2027 12:00:00 AM,Aug WK04 2027
8/29/2027 12:00:00 AM,29-Aug-27,8/29/2027 12:00:00 AM,Aug WK05 2027
8/30/2027 12:00:00 AM,30-Aug-27,8/29/2027 12:00:00 AM,Aug WK05 2027
8/31/2027 12:00:00 AM,31-Aug-27,8/29/2027 12:00:00 AM,Aug WK05 2027
9/1/2027 12:00:00 AM,01-Sep-27,8/29/2027 12:00:00 AM,Aug WK05 2027
9/2/2027 12:00:00 AM,02-Sep-27,8/29/2027 12:00:00 AM,Aug WK05 2027
9/3/2027 12:00:00 AM,03-Sep-27,8/29/2027 12:00:00 AM,Aug WK05 2027
9/4/2027 12:00:00 AM,04-Sep-27,8/29/2027 12:00:00 AM,Aug WK05 2027
9/5/2027 12:00:00 AM,05-Sep-27,9/5/2027 12:00:00 AM,Sep WK01 2027
9/6/2027 12:00:00 AM,06-Sep-27,9/5/2027 12:00:00 AM,Sep WK01 2027
9/7/2027 12:00:00 AM,07-Sep-27,9/5/2027 12:00:00 AM,Sep WK01 2027
9/8/2027 12:00:00 AM,08-Sep-27,9/5/2027 12:00:00 AM,Sep WK01 2027
9/9/2027 12:00:00 AM,09-Sep-27,9/5/2027 12:00:00 AM,Sep WK01 2027
9/10/2027 12:00:00 AM,10-Sep-27,9/5/2027 12:00:00 AM,Sep WK01 2027
9/11/2027 12:00:00 AM,11-Sep-27,9/5/2027 12:00:00 AM,Sep WK01 2027
9/12/2027 12:00:00 AM,12-Sep-27,9/12/2027 12:00:00 AM,Sep WK02 2027
9/13/2027 12:00:00 AM,13-Sep-27,9/12/2027 12:00:00 AM,Sep WK02 2027
9/14/2027 12:00:00 AM,14-Sep-27,9/12/2027 12:00:00 AM,Sep WK02 2027
9/15/2027 12:00:00 AM,15-Sep-27,9/12/2027 12:00:00 AM,Sep WK02 2027
9/16/2027 12:00:00 AM,16-Sep-27,9/12/2027 12:00:00 AM,Sep WK02 2027
9/17/2027 12:00:00 AM,17-Sep-27,9/12/2027 12:00:00 AM,Sep WK02 2027
9/18/2027 12:00:00 AM,18-Sep-27,9/12/2027 12:00:00 AM,Sep WK02 2027
9/19/2027 12:00:00 AM,19-Sep-27,9/19/2027 12:00:00 AM,Sep WK03 2027
9/20/2027 12:00:00 AM,20-Sep-27,9/19/2027 12:00:00 AM,Sep WK03 2027
9/21/2027 12:00:00 AM,21-Sep-27,9/19/2027 12:00:00 AM,Sep WK03 2027
9/22/2027 12:00:00 AM,22-Sep-27,9/19/2027 12:00:00 AM,Sep WK03 2027
9/23/2027 12:00:00 AM,23-Sep-27,9/19/2027 12:00:00 AM,Sep WK03 2027
9/24/2027 12:00:00 AM,24-Sep-27,9/19/2027 12:00:00 AM,Sep WK03 2027
9/25/2027 12:00:00 AM,25-Sep-27,9/19/2027 12:00:00 AM,Sep WK03 2027
9/26/2027 12:00:00 AM,26-Sep-27,9/26/2027 12:00:00 AM,Sep WK04 2027
9/27/2027 12:00:00 AM,27-Sep-27,9/26/2027 12:00:00 AM,Sep WK04 2027
9/28/2027 12:00:00 AM,28-Sep-27,9/26/2027 12:00:00 AM,Sep WK04 2027
9/29/2027 12:00:00 AM,29-Sep-27,9/26/2027 12:00:00 AM,Sep WK04 2027
9/30/2027 12:00:00 AM,30-Sep-27,9/26/2027 12:00:00 AM,Sep WK04 2027
10/1/2027 12:00:00 AM,01-Oct-27,9/26/2027 12:00:00 AM,Sep WK04 2027
10/2/2027 12:00:00 AM,02-Oct-27,9/26/2027 12:00:00 AM,Sep WK04 2027
10/3/2027 12:00:00 AM,03-Oct-27,10/3/2027 12:00:00 AM,Oct WK01 2027
10/4/2027 12:00:00 AM,04-Oct-27,10/3/2027 12:00:00 AM,Oct WK01 2027
10/5/2027 12:00:00 AM,05-Oct-27,10/3/2027 12:00:00 AM,Oct WK01 2027
10/6/2027 12:00:00 AM,06-Oct-27,10/3/2027 12:00:00 AM,Oct WK01 2027
10/7/2027 12:00:00 AM,07-Oct-27,10/3/2027 12:00:00 AM,Oct WK01 2027
10/8/2027 12:00:00 AM,08-Oct-27,10/3/2027 12:00:00 AM,Oct WK01 2027
10/9/2027 12:00:00 AM,09-Oct-27,10/3/2027 12:00:00 AM,Oct WK01 2027
10/10/2027 12:00:00 AM,10-Oct-27,10/10/2027 12:00:00 AM,Oct WK02 2027
10/11/2027 12:00:00 AM,11-Oct-27,10/10/2027 12:00:00 AM,Oct WK02 2027
10/12/2027 12:00:00 AM,12-Oct-27,10/10/2027 12:00:00 AM,Oct WK02 2027
10/13/2027 12:00:00 AM,13-Oct-27,10/10/2027 12:00:00 AM,Oct WK02 2027
10/14/2027 12:00:00 AM,14-Oct-27,10/10/2027 12:00:00 AM,Oct WK02 2027
10/15/2027 12:00:00 AM,15-Oct-27,10/10/2027 12:00:00 AM,Oct WK02 2027
10/16/2027 12:00:00 AM,16-Oct-27,10/10/2027 12:00:00 AM,Oct WK02 2027
10/17/2027 12:00:00 AM,17-Oct-27,10/17/2027 12:00:00 AM,Oct WK03 2027
10/18/2027 12:00:00 AM,18-Oct-27,10/17/2027 12:00:00 AM,Oct WK03 2027
10/19/2027 12:00:00 AM,19-Oct-27,10/17/2027 12:00:00 AM,Oct WK03 2027
10/20/2027 12:00:00 AM,20-Oct-27,10/17/2027 12:00:00 AM,Oct WK03 2027
10/21/2027 12:00:00 AM,21-Oct-27,10/17/2027 12:00:00 AM,Oct WK03 2027
10/22/2027 12:00:00 AM,22-Oct-27,10/17/2027 12:00:00 AM,Oct WK03 2027
10/23/2027 12:00:00 AM,23-Oct-27,10/17/2027 12:00:00 AM,Oct WK03 2027
10/24/2027 12:00:00 AM,24-Oct-27,10/24/2027 12:00:00 AM,Oct WK04 2027
10/25/2027 12:00:00 AM,25-Oct-27,10/24/2027 12:00:00 AM,Oct WK04 2027
10/26/2027 12:00:00 AM,26-Oct-27,10/24/2027 12:00:00 AM,Oct WK04 2027
10/27/2027 12:00:00 AM,27-Oct-27,10/24/2027 12:00:00 AM,Oct WK04 2027
10/28/2027 12:00:00 AM,28-Oct-27,10/24/2027 12:00:00 AM,Oct WK04 2027
10/29/2027 12:00:00 AM,29-Oct-27,10/24/2027 12:00:00 AM,Oct WK04 2027
10/30/2027 12:00:00 AM,30-Oct-27,10/24/2027 12:00:00 AM,Oct WK04 2027
10/31/2027 12:00:00 AM,31-Oct-27,10/31/2027 12:00:00 AM,Nov WK01 2027
11/1/2027 12:00:00 AM,01-Nov-27,10/31/2027 12:00:00 AM,Nov WK01 2027
11/2/2027 12:00:00 AM,02-Nov-27,10/31/2027 12:00:00 AM,Nov WK01 2027
11/3/2027 12:00:00 AM,03-Nov-27,10/31/2027 12:00:00 AM,Nov WK01 2027
11/4/2027 12:00:00 AM,04-Nov-27,10/31/2027 12:00:00 AM,Nov WK01 2027
11/5/2027 12:00:00 AM,05-Nov-27,10/31/2027 12:00:00 AM,Nov WK01 2027
11/6/2027 12:00:00 AM,06-Nov-27,10/31/2027 12:00:00 AM,Nov WK01 2027
11/7/2027 12:00:00 AM,07-Nov-27,11/7/2027 12:00:00 AM,Nov WK02 2027
11/8/2027 12:00:00 AM,08-Nov-27,11/7/2027 12:00:00 AM,Nov WK02 2027
11/9/2027 12:00:00 AM,09-Nov-27,11/7/2027 12:00:00 AM,Nov WK02 2027
11/10/2027 12:00:00 AM,10-Nov-27,11/7/2027 12:00:00 AM,Nov WK02 2027
11/11/2027 12:00:00 AM,11-Nov-27,11/7/2027 12:00:00 AM,Nov WK02 2027
11/12/2027 12:00:00 AM,12-Nov-27,11/7/2027 12:00:00 AM,Nov WK02 2027
11/13/2027 12:00:00 AM,13-Nov-27,11/7/2027 12:00:00 AM,Nov WK02 2027
11/14/2027 12:00:00 AM,14-Nov-27,11/14/2027 12:00:00 AM,Nov WK03 2027
11/15/2027 12:00:00 AM,15-Nov-27,11/14/2027 12:00:00 AM,Nov WK03 2027
11/16/2027 12:00:00 AM,16-Nov-27,11/14/2027 12:00:00 AM,Nov WK03 2027
11/17/2027 12:00:00 AM,17-Nov-27,11/14/2027 12:00:00 AM,Nov WK03 2027
11/18/2027 12:00:00 AM,18-Nov-27,11/14/2027 12:00:00 AM,Nov WK03 2027
11/19/2027 12:00:00 AM,19-Nov-27,11/14/2027 12:00:00 AM,Nov WK03 2027
11/20/2027 12:00:00 AM,20-Nov-27,11/14/2027 12:00:00 AM,Nov WK03 2027
11/21/2027 12:00:00 AM,21-Nov-27,11/21/2027 12:00:00 AM,Nov WK04 2027
11/22/2027 12:00:00 AM,22-Nov-27,11/21/2027 12:00:00 AM,Nov WK04 2027
11/23/2027 12:00:00 AM,23-Nov-27,11/21/2027 12:00:00 AM,Nov WK04 2027
11/24/2027 12:00:00 AM,24-Nov-27,11/21/2027 12:00:00 AM,Nov WK04 2027
11/25/2027 12:00:00 AM,25-Nov-27,11/21/2027 12:00:00 AM,Nov WK04 2027
11/26/2027 12:00:00 AM,26-Nov-27,11/21/2027 12:00:00 AM,Nov WK04 2027
11/27/2027 12:00:00 AM,27-Nov-27,11/21/2027 12:00:00 AM,Nov WK04 2027
11/28/2027 12:00:00 AM,28-Nov-27,11/28/2027 12:00:00 AM,Nov WK05 2027
11/29/2027 12:00:00 AM,29-Nov-27,11/28/2027 12:00:00 AM,Nov WK05 2027
11/30/2027 12:00:00 AM,30-Nov-27,11/28/2027 12:00:00 AM,Nov WK05 2027
12/1/2027 12:00:00 AM,01-Dec-27,11/28/2027 12:00:00 AM,Nov WK05 2027
12/2/2027 12:00:00 AM,02-Dec-27,11/28/2027 12:00:00 AM,Nov WK05 2027
12/3/2027 12:00:00 AM,03-Dec-27,11/28/2027 12:00:00 AM,Nov WK05 2027
12/4/2027 12:00:00 AM,04-Dec-27,11/28/2027 12:00:00 AM,Nov WK05 2027
12/5/2027 12:00:00 AM,05-Dec-27,12/5/2027 12:00:00 AM,Dec WK01 2027
12/6/2027 12:00:00 AM,06-Dec-27,12/5/2027 12:00:00 AM,Dec WK01 2027
12/7/2027 12:00:00 AM,07-Dec-27,12/5/2027 12:00:00 AM,Dec WK01 2027
12/8/2027 12:00:00 AM,08-Dec-27,12/5/2027 12:00:00 AM,Dec WK01 2027
12/9/2027 12:00:00 AM,09-Dec-27,12/5/2027 12:00:00 AM,Dec WK01 2027
12/10/2027 12:00:00 AM,10-Dec-27,12/5/2027 12:00:00 AM,Dec WK01 2027
12/11/2027 12:00:00 AM,11-Dec-27,12/5/2027 12:00:00 AM,Dec WK01 2027
12/12/2027 12:00:00 AM,12-Dec-27,12/12/2027 12:00:00 AM,Dec WK02 2027
12/13/2027 12:00:00 AM,13-Dec-27,12/12/2027 12:00:00 AM,Dec WK02 2027
12/14/2027 12:00:00 AM,14-Dec-27,12/12/2027 12:00:00 AM,Dec WK02 2027
12/15/2027 12:00:00 AM,15-Dec-27,12/12/2027 12:00:00 AM,Dec WK02 2027
12/16/2027 12:00:00 AM,16-Dec-27,12/12/2027 12:00:00 AM,Dec WK02 2027
12/17/2027 12:00:00 AM,17-Dec-27,12/12/2027 12:00:00 AM,Dec WK02 2027
12/18/2027 12:00:00 AM,18-Dec-27,12/12/2027 12:00:00 AM,Dec WK02 2027
12/19/2027 12:00:00 AM,19-Dec-27,12/19/2027 12:00:00 AM,Dec WK03 2027
12/20/2027 12:00:00 AM,20-Dec-27,12/19/2027 12:00:00 AM,Dec WK03 2027
12/21/2027 12:00:00 AM,21-Dec-27,12/19/2027 12:00:00 AM,Dec WK03 2027
12/22/2027 12:00:00 AM,22-Dec-27,12/19/2027 12:00:00 AM,Dec WK03 2027
12/23/2027 12:00:00 AM,23-Dec-27,12/19/2027 12:00:00 AM,Dec WK03 2027
12/24/2027 12:00:00 AM,24-Dec-27,12/19/2027 12:00:00 AM,Dec WK03 2027
12/25/2027 12:00:00 AM,25-Dec-27,12/19/2027 12:00:00 AM,Dec WK03 2027
12/26/2027 12:00:00 AM,26-Dec-27,12/26/2027 12:00:00 AM,Dec WK04 2027
12/27/2027 12:00:00 AM,27-Dec-27,12/26/2027 12:00:00 AM,Dec WK04 2027
12/28/2027 12:00:00 AM,28-Dec-27,12/26/2027 12:00:00 AM,Dec WK04 2027
12/29/2027 12:00:00 AM,29-Dec-27,12/26/2027 12:00:00 AM,Dec WK04 2027
12/30/2027 12:00:00 AM,30-Dec-27,12/26/2027 12:00:00 AM,Dec WK04 2027
12/31/2027 12:00:00 AM,31-Dec-27,12/26/2027 12:00:00 AM,Dec WK04 2027
1/1/2028 12:00:00 AM,01-Jan-28,12/26/2027 12:00:00 AM,Dec WK04 2027
1/2/2028 12:00:00 AM,02-Jan-28,1/2/2028 12:00:00 AM,Jan WK01 2028
1/3/2028 12:00:00 AM,03-Jan-28,1/2/2028 12:00:00 AM,Jan WK01 2028
1/4/2028 12:00:00 AM,04-Jan-28,1/2/2028 12:00:00 AM,Jan WK01 2028
1/5/2028 12:00:00 AM,05-Jan-28,1/2/2028 12:00:00 AM,Jan WK01 2028
1/6/2028 12:00:00 AM,06-Jan-28,1/2/2028 12:00:00 AM,Jan WK01 2028
1/7/2028 12:00:00 AM,07-Jan-28,1/2/2028 12:00:00 AM,Jan WK01 2028
1/8/2028 12:00:00 AM,08-Jan-28,1/2/2028 12:00:00 AM,Jan WK01 2028
1/9/2028 12:00:00 AM,09-Jan-28,1/9/2028 12:00:00 AM,Jan WK02 2028
1/10/2028 12:00:00 AM,10-Jan-28,1/9/2028 12:00:00 AM,Jan WK02 2028
1/11/2028 12:00:00 AM,11-Jan-28,1/9/2028 12:00:00 AM,Jan WK02 2028
1/12/2028 12:00:00 AM,12-Jan-28,1/9/2028 12:00:00 AM,Jan WK02 2028
1/13/2028 12:00:00 AM,13-Jan-28,1/9/2028 12:00:00 AM,Jan WK02 2028
1/14/2028 12:00:00 AM,14-Jan-28,1/9/2028 12:00:00 AM,Jan WK02 2028
1/15/2028 12:00:00 AM,15-Jan-28,1/9/2028 12:00:00 AM,Jan WK02 2028
1/16/2028 12:00:00 AM,16-Jan-28,1/16/2028 12:00:00 AM,Jan WK03 2028
1/17/2028 12:00:00 AM,17-Jan-28,1/16/2028 12:00:00 AM,Jan WK03 2028
1/18/2028 12:00:00 AM,18-Jan-28,1/16/2028 12:00:00 AM,Jan WK03 2028
1/19/2028 12:00:00 AM,19-Jan-28,1/16/2028 12:00:00 AM,Jan WK03 2028
1/20/2028 12:00:00 AM,20-Jan-28,1/16/2028 12:00:00 AM,Jan WK03 2028
1/21/2028 12:00:00 AM,21-Jan-28,1/16/2028 12:00:00 AM,Jan WK03 2028
1/22/2028 12:00:00 AM,22-Jan-28,1/16/2028 12:00:00 AM,Jan WK03 2028
1/23/2028 12:00:00 AM,23-Jan-28,1/23/2028 12:00:00 AM,Jan WK04 2028
1/24/2028 12:00:00 AM,24-Jan-28,1/23/2028 12:00:00 AM,Jan WK04 2028
1/25/2028 12:00:00 AM,25-Jan-28,1/23/2028 12:00:00 AM,Jan WK04 2028
1/26/2028 12:00:00 AM,26-Jan-28,1/23/2028 12:00:00 AM,Jan WK04 2028
1/27/2028 12:00:00 AM,27-Jan-28,1/23/2028 12:00:00 AM,Jan WK04 2028
1/28/2028 12:00:00 AM,28-Jan-28,1/23/2028 12:00:00 AM,Jan WK04 2028
1/29/2028 12:00:00 AM,29-Jan-28,1/23/2028 12:00:00 AM,Jan WK04 2028
1/30/2028 12:00:00 AM,30-Jan-28,1/30/2028 12:00:00 AM,Feb WK01 2028
1/31/2028 12:00:00 AM,31-Jan-28,1/30/2028 12:00:00 AM,Feb WK01 2028
